name,count,precision,recall,mcc
CountCurrying,8,32.651321398124466,10.49015116811727,0.04654398192360685
CountFunctionCalls,8,39.273398799208806,23.499535639656372,0.1440340476737073
CountFunctionParameters,8,32.51648426347631,17.402851551579538,0.10654721422863794
CountFunctions,8,41.327956742885945,42.162925637501914,0.2698723854072369
CountHigherOrderCalls,8,40.836833868709334,43.446714650568836,0.2513171960876872
CountInnerVariableAssignment,8,32.10363277949873,13.47616996841803,0.11901474197880174
CountLazyValues,8,42.185868430212324,10.634819286432938,0.14310791367939524
CountNestedDepth,8,0.0,0.0,0.0
CountNestedMethods,8,37.585412953060015,30.51997109446853,0.23089794327626068
CountOuterVariableAssignment,8,29.537037037037038,24.751792608935467,0.02859464248351995
CountOuterVariableUsage,8,37.571216386973774,18.941823179111317,0.11881990396618035
CountParameterLists,8,32.57869894560542,32.33355306526039,0.18364537632027222
CountPatternMatching,8,38.43535479956006,45.5572010366531,0.30066746736427885
CountRecursiveCalls,8,36.24186046511628,8.307055577453685,0.09766129323745945
CountSideEffectCalls,8,34.15589098964505,39.84818151484818,0.26210765913059386
CountSideEffectFunctions,8,41.28115620514159,16.518687637409098,0.2045890783614681
CountSideEffects,8,35.24770081409241,37.93793793793794,0.2543077947523743
CountVariableDefinitions,8,41.971326164874554,16.921232426750755,0.12455151420238514
CountVariables,8,37.91490486257928,29.94732020155749,0.221971095698446
FunctionalScoreCount,8,43.39838125031035,46.767613003660955,0.3389358604479411
HasPointsCount,8,30.115927052556508,47.436259119806046,0.2537354960917848
ImperativeScoreCount,8,35.13532723034059,39.84818151484818,0.2559898791995473
IsFunction,8,21.0,13.639617676650413,0.06212235043207136
IsSideEffect,8,24.03728094653421,30.37544343713047,0.12323591522223146
ParadigmScoreCount,8,29.14711660695712,41.91712037240492,0.21547123186890205
