name,count,mean mean,mean std,std mean,std std
FractionCurrying,9,0.0033561335365228776,0.0060663930841018355,0.04107711195842803,0.04275780110094651
FractionFunctionCalls,9,0.005134087680904256,0.0021876652291019415,0.06927270053728461,0.018534000841799767
FractionFunctions,9,0.08657370055041788,0.06145477033630415,0.2620189373264531,0.0892132787214741
FractionHigherOrderCalls,9,0.035004954941422736,0.03651912425826946,0.16584725537951334,0.07568595798598572
FractionInnerVariableAssignment,9,0.00025633119476869997,0.0005496879150994671,0.008374218118454844,0.014460979592292977
FractionLazyValues,9,0.0054178139426245666,0.006585464313349972,0.058517259252204905,0.046551553746017084
FractionNestedMethods,9,1.8509263886566666e-05,5.5527791659700006e-05,0.0014339712073557556,0.004301913622067267
FractionOuterVariableAssignment,9,0.0018361809657796446,0.0027088388272640505,0.030362150302781245,0.031902979506193745
FractionOuterVariableUsage,9,0.009119133281011957,0.010005565186901572,0.07802741102975666,0.0567198684391412
FractionPatternMatching,9,0.01918552845160489,0.015427757649655973,0.12700781051364574,0.052791181461004186
FractionRecursiveCalls,9,0.00022559014152894174,0.00045687242326374896,0.008707739373039355,0.012971698454932418
FractionSideEffectCalls,9,0.011199697714442378,0.017412789639506158,0.08372032900752803,0.06535374630994997
FractionSideEffectFunctions,9,0.0007975785124785778,0.000885942119759739,0.021754538577917024,0.01906378522157879
FractionSideEffects,9,0.10968025026787223,0.10342371506145899,0.2700553256376088,0.130870638055292
FractionVariableDefinitions,9,0.0,0.0,0.0,0.0
FractionVariables,9,0.009197328708915011,0.010013259055488527,0.07857260739266106,0.056633044553009465
FunctionalScoreFraction,9,0.4972172441381412,0.2618597771775648,0.7777328657179043,0.20753938584047532
HasFunctionParameters,9,0.10310320255392799,0.10204040039788888,0.26719013204127673,0.11538691627220733
HasMultipleParameterLists,9,0.17864002987679553,0.1394375302251512,0.3384863433588634,0.12942392875402178
HasPointsFraction,9,0.41163718637895147,0.1318652570647662,0.47481765812110144,0.038414220689815176
ImperativeScoreFraction,9,0.24969091420321343,0.23882391539027845,0.6176815754295607,0.3065447386457411
IsFunction,9,0.020035535263877136,0.013156807242293943,0.13120049670603176,0.05052157220137547
IsNested,9,0.04052215793462742,0.030051914243642338,0.18451571627892255,0.06738222034991123
IsSideEffect,9,0.10760441355794466,0.10380214332838957,0.26526596170630656,0.13455489956747424
ParadigmScoreFraction,9,0.2064604458441894,0.2212355362536303,0.540828695536253,0.07694272557611767
